id,file_id,word,context
4471,bible-kjv.txt,before,"Then will the LORD drive out all these nations from <b>before</b> you, and ye shall possess greater nations and mightier than yourselves.  "
4472,bible-kjv.txt,before,"There shall no man be able to stand <b>before</b> you: for the LORD your God shall lay the fear of you and the dread of you upon all the land that ye shall tread upon, as he hath said unto you.  "
4473,bible-kjv.txt,dread,"There shall no man be able to stand before you: for the LORD your God shall lay the fear of you and the <b>dread</b> of you upon all the land that ye shall tread upon, as he hath said unto you.  "
4474,bible-kjv.txt,before,"Behold, I set <b>before</b> you this day a blessing and a curse; 11:27 "
4475,bible-kjv.txt,before,And ye shall observe to do all the statutes and judgments which I set <b>before</b> you this day.  
4476,bible-kjv.txt,before,"And there ye shall eat <b>before</b> the LORD your God, and ye shall rejoice in all that "
4477,bible-kjv.txt,before,"And ye shall rejoice <b>before</b> the LORD your God, ye,"
4478,bible-kjv.txt,before,"But thou must eat them <b>before</b> the LORD thy God in the place which the LORD thy God shall choose, thou, and thy son, and thy daughter, and thy manservant, and thy maidservant, and the Levite that is within thy gates: and thou "
4479,bible-kjv.txt,before,shalt rejoice <b>before</b> the LORD thy God in all that thou puttest thine 
4480,bible-kjv.txt,before,"When the LORD thy God shall cut off the nations from <b>before</b> thee, whither thou goest to possess them, and thou succeedest them, and dwellest in their land; 12:30 Take heed to thyself that thou be not snared by following them, after that they be destroyed from before thee; and that thou enquire not after their gods, saying, How did these nations serve their gods?"
4481,bible-kjv.txt,before,"When the LORD thy God shall cut off the nations from before thee, whither thou goest to possess them, and thou succeedest them, and dwellest in their land; 12:30 Take heed to thyself that thou be not snared by following them, after that they be destroyed from <b>before</b> thee; and that thou enquire not after their gods, saying, How did these nations serve their gods?"
4482,bible-kjv.txt,spare,"13:7 Namely, of the gods of the people which are round about you, nigh unto thee, or far off from thee, from the one end of the earth even unto the other end of the earth; 13:8 Thou shalt not consent unto him, nor hearken unto him; neither shall thine eye pity him, neither shalt thou <b>spare</b>, neither shalt thou"
4483,bible-kjv.txt,certain,"If thou shalt hear say in one of thy cities, which the LORD thy God hath given thee to dwell there, saying, 13:13 <b>Certain</b> men, the children of Belial, are gone out from among you, and have withdrawn the inhabitants of their city, saying, Let us go and serve other gods, which ye have not known; 13:14"
4484,bible-kjv.txt,certain,"Then shalt thou enquire, and make search, and ask diligently; and, behold, if it be truth, and the thing <b>certain</b>, that such abomination is wrought among you; 13:15 Thou shalt surely smite the inhabitants of that city with the edge of the sword, destroying it utterly, and all that is therein, and the cattle thereof, with the edge of the sword.  "
4485,bible-kjv.txt,kind,"But these are they of which ye shall not eat: the eagle, and the ossifrage, and the ospray, 14:13 And the glede, and the kite, and the vulture after his <b>kind</b>, 14:14 And"
4486,bible-kjv.txt,kind,"every raven after his <b>kind</b>, 14:15 And the owl, and the night hawk, and the cuckow, and the hawk after his kind, 14:16 The little owl, and the great owl, and the swan, 14:17 "
4487,bible-kjv.txt,kind,"every raven after his kind, 14:15 And the owl, and the night hawk, and the cuckow, and the hawk after his <b>kind</b>, 14:16 The little owl, and the great owl, and the swan, 14:17 "
4488,bible-kjv.txt,bat,"And the pelican, and the gier eagle, and the cormorant, 14:18 And the stork, and the heron after her kind, and the lapwing, and the <b>bat</b>.  "
4489,bible-kjv.txt,kind,"And the pelican, and the gier eagle, and the cormorant, 14:18 And the stork, and the heron after her <b>kind</b>, and the lapwing, and the bat.  "
4490,bible-kjv.txt,kid,Thou shalt not seethe a <b>kid</b> in his mother's milk.  
4491,bible-kjv.txt,before,"And thou shalt eat <b>before</b> the LORD thy God, in the place which he shall choose to place his name there, the tithe of thy corn, of thy wine, and of thine oil, and the firstlings of thy herds and of thy flocks; that thou mayest learn to fear the LORD thy God always.  "
4492,bible-kjv.txt,before,"and thou shalt eat there <b>before</b> the LORD thy God, and thou shalt rejoice, thou, and thine household, 14:27"
4493,bible-kjv.txt,hard,"It shall not seem <b>hard</b> unto thee,"
4494,bible-kjv.txt,before,"15:20 Thou shalt eat it <b>before</b> the LORD thy God year by year in the place which the LORD shall choose, thou and thy household.  "
4495,bible-kjv.txt,ground,Only thou shalt not eat the blood thereof; thou shalt pour it upon the <b>ground</b> as water.  
4496,bible-kjv.txt,season,"But at the place which the LORD thy God shall choose to place his name in, there thou shalt sacrifice the passover at even, at the going down of the sun, at the <b>season</b> that thou camest forth out of Egypt.  "
4497,bible-kjv.txt,before,"And thou shalt rejoice <b>before</b> the LORD thy God, thou, and thy son, and thy daughter, and thy manservant, and thy maidservant, and the Levite that is within thy gates, and the stranger, and the fatherless, and the widow, that are among you, in the place which the "
4498,bible-kjv.txt,before,"Three times in a year shall all thy males appear <b>before</b> the LORD thy God in the place which he shall choose; in the feast of unleavened bread, and in the feast of weeks, and in the feast of tabernacles: and they shall not appear before the LORD empty: 16:17"
4499,bible-kjv.txt,before,"Three times in a year shall all thy males appear before the LORD thy God in the place which he shall choose; in the feast of unleavened bread, and in the feast of weeks, and in the feast of tabernacles: and they shall not appear <b>before</b> the LORD empty: 16:17"
4500,bible-kjv.txt,either,"And hath gone and served other gods, and worshipped them, <b>either</b> the sun, or moon, or any of the host of heaven, which I have not commanded; 17:4"
4501,bible-kjv.txt,certain,"And it be told thee, and thou hast heard of it, and enquired diligently, and, behold, it be true, and the thing <b>certain</b>, that such abomination is wrought in Israel:"
4502,bible-kjv.txt,hard,"If there arise a matter too <b>hard</b> for thee in judgment, between blood and blood, between plea and plea, and between stroke and stroke, being matters of controversy within thy gates: then shalt thou arise, and get thee up into the place which the LORD thy God shall choose; "
4503,bible-kjv.txt,sentence,thee the <b>sentence</b> of judgment:
4504,bible-kjv.txt,sentence,"17:10 And thou shalt do according to the <b>sentence</b>, which they of that place which the LORD shall choose shall shew thee; and thou shalt observe to do according to all that "
4505,bible-kjv.txt,sentence,"According to the <b>sentence</b> of the law which they shall teach thee, and according to the judgment which they shall tell thee, thou shalt do:"
4506,bible-kjv.txt,left,"thou shalt not decline from the sentence which they shall shew thee, to the right hand, nor to the <b>left</b>.  "
4507,bible-kjv.txt,sentence,"thou shalt not decline from the <b>sentence</b> which they shall shew thee, to the right hand, nor to the left.  "
4508,bible-kjv.txt,before,"And the man that will do presumptuously, and will not hearken unto the priest that standeth to minister there <b>before</b> the LORD thy God, or unto the judge, even that man shall die: and"
4509,bible-kjv.txt,like,"When thou art come unto the land which the LORD thy God giveth thee, and shalt possess it, and shalt dwell therein, and shalt say, I will set a king over me, <b>like</b> as all the nations that are about me; 17:15 Thou shalt in any wise set him king over thee, whom the LORD thy "
4510,bible-kjv.txt,before,"when he sitteth upon the throne of his kingdom, that he shall write him a copy of this law in a book out of that which is <b>before</b> the priests the Levites: 17:19"
4511,bible-kjv.txt,left,"and he shall read therein all the days of his life: that he may learn to fear the LORD his God, to keep all the words of this law and these statutes, to do them: 17:20 That his heart be not lifted up above his brethren, and that he turn not aside from the commandment, to the right hand, or to the <b>left</b>: to the end that he may prolong his days in his kingdom, he, and his children, in the midst of Israel.  "
4512,bible-kjv.txt,before,"Then he shall minister in the name of the LORD his God, as all his brethren the Levites do, which stand there <b>before</b> the LORD.  "
4513,bible-kjv.txt,like,"They shall have <b>like</b> portions to eat, beside that which cometh of the sale of his patrimony.  "
